0.14723,0.16419,0.16166,0.14827,0.14434,0.11299,0.11459,0.07773,0.08524,0.13952,0.14864,0.1343,0.14563,13
0.27942,0.37185,0.40998,0.40569,0.51823,0.53839,0.60083,0.39954,0.34764,0.44157,0.3564,0.25052,0.26224,5
0.05232,0.09396,0.0916,0.11145,0.33228,0.35381,0.39135,0.23541,0.15186,0.13364,0.15735,0.12102,0.11497,1
0.00915,0.00724,0.00621,0.0072,0.01309,0.01806,0.01955,0.01537,0.01659,0.02649,0.02921,0.031,0.04449,4
0.02412,0.03023,0.03436,0.03677,0.05084,0.06997,0.09022,0.08427,0.10409,0.17166,0.17943,0.16052,0.17577,8
0.15126,0.14708,0.13301,0.11973,0.11907,0.08922,0.09333,0.07277,0.07971,0.12426,0.13374,0.11799,0.13232,13
0.19084,0.28358,0.32027,0.31406,0.35681,0.32481,0.35416,0.24499,0.2402,0.31247,0.31081,0.24907,0.24495,4
0.02747,0.03447,0.03882,0.0412,0.05304,0.0645,0.07683,0.06431,0.07686,0.13166,0.13656,0.11582,0.12246,3
0.09536,0.13501,0.15335,0.1548,0.19835,0.21355,0.2502,0.19128,0.20577,0.28146,0.274,0.2175,0.21711,12
0.07033,0.0992,0.12539,0.13123,0.17808,0.19597,0.2294,0.17069,0.18093,0.24983,0.24557,0.20085,0.2017,12
0.33513,0.46921,0.53351,0.53596,0.64478,0.61948,0.70717,0.49849,0.49509,0.70588,0.71186,0.57375,0.56459,2
0.02944,0.07336,0.05498,0.08166,0.49618,0.51462,0.57605,0.33185,0.15827,0.08172,0.13139,0.09952,0.09589,19
0.08458,0.13953,0.09975,0.10423,0.16929,0.21731,0.25137,0.17658,0.15253,0.19408,0.18884,0.1043,0.08186,16
0.06955,0.09637,0.1114,0.11519,0.1576,0.1768,0.21329,0.16377,0.16876,0.22916,0.23209,0.18422,0.18783,20
0.0754,0.08884,0.10453,0.11199,0.14715,0.14433,0.15878,0.1072,0.10205,0.14329,0.14854,0.12372,0.13976,9
0.13117,0.14161,0.13136,0.11749,0.11347,0.08096,0.08055,0.07026,0.08964,0.14989,0.16087,0.14721,0.15085,13
0.26468,0.39597,0.45626,0.4549,0.51464,0.44951,0.49285,0.35323,0.36252,0.50113,0.48189,0.33754,0.36095,4
0.07817,0.13112,0.16456,0.19001,0.31862,0.36792,0.44029,0.31271,0.26617,0.28631,0.28883,0.22383,0.21873,2
0.11809,0.17857,0.20267,0.20221,0.24456,0.22718,0.25003,0.18109,0.19397,0.27793,0.27082,0.21714,0.22717,7
0.07477,0.09985,0.1126,0.11063,0.12466,0.11753,0.12655,0.08843,0.09541,0.14903,0.14631,0.11194,0.12611,1
0.12386,0.19622,0.23347,0.23124,0.26564,0.2408,0.27108,0.19532,0.18957,0.24899,0.24336,0.19666,0.19796,4
0.11393,0.15387,0.16106,0.1571,0.20794,0.22143,0.25271,0.18427,0.21829,0.33064,0.31223,0.23605,0.23832,7
0.0606,0.08209,0.10034,0.10094,0.11954,0.10859,0.11674,0.08971,0.10986,0.19515,0.21091,0.18553,0.19461,8
0.10439,0.14898,0.17667,0.1803,0.22279,0.212,0.23426,0.15572,0.15336,0.20574,0.2262,0.19726,0.1941,6
0.01976,0.03216,0.02403,0.03114,0.19933,0.22701,0.26523,0.13115,0.04515,0.02966,0.03998,0.03547,0.05267,17
0.08053,0.10115,0.11516,0.11875,0.15877,0.17223,0.19711,0.13807,0.13443,0.18576,0.18817,0.15902,0.16908,8
0.00752,0.01141,0.01208,0.01695,0.08646,0.10727,0.12889,0.07583,0.03499,0.02659,0.03628,0.03458,0.04763,17
0.0377,0.04173,0.04563,0.04688,0.06032,0.07044,0.08562,0.06727,0.07921,0.13377,0.13677,0.11251,0.12809,3
0.07961,0.10645,0.11803,0.11782,0.13948,0.13599,0.15626,0.11495,0.11095,0.15383,0.1659,0.15038,0.17108,8
0.06639,0.09879,0.11699,0.12213,0.16752,0.18485,0.22375,0.17928,0.17989,0.22613,0.22292,0.18604,0.18387,12
0.04585,0.08731,0.06524,0.07817,0.17695,0.30459,0.33969,0.21147,0.20478,0.25813,0.24379,0.12055,0.08775,16
0.10752,0.14658,0.16663,0.16708,0.19801,0.1902,0.21204,0.1561,0.1712,0.25294,0.25085,0.21295,0.21973,7
0.20473,0.21669,0.20042,0.17822,0.1702,0.12636,0.12697,0.09129,0.09836,0.15364,0.16002,0.13083,0.14782,13
0.01966,0.02261,0.02341,0.02519,0.03823,0.04274,0.04857,0.04024,0.04451,0.07476,0.07879,0.07182,0.08598,8
0.02313,0.03271,0.03026,0.03252,0.04138,0.0453,0.04851,0.03453,0.03609,0.0559,0.0598,0.05298,0.06906,16
0.02606,0.10791,0.06014,0.10628,0.75252,0.7072,0.75603,0.3819,0.15361,0.07566,0.11996,0.09366,0.08741,17
0.10326,0.1377,0.1534,0.151,0.16993,0.15617,0.1719,0.11999,0.1193,0.16789,0.1633,0.1338,0.14135,1
0.06361,0.07599,0.08603,0.08965,0.12159,0.13655,0.15268,0.10728,0.10404,0.14764,0.1535,0.13614,0.14429,8
0.1145,0.1238,0.12314,0.11899,0.13398,0.12269,0.12865,0.09213,0.09462,0.13591,0.12073,0.09039,0.1054,11
0.02382,0.02507,0.02969,0.056,0.57941,0.6193,0.66386,0.37649,0.1729,0.08859,0.13501,0.10335,0.10132,17
0.02187,0.03877,0.03354,0.039,0.05525,0.07119,0.07844,0.05374,0.05042,0.07072,0.07413,0.05791,0.06755,16
0.34289,0.4423,0.47768,0.45976,0.49539,0.4394,0.47142,0.30694,0.27048,0.35931,0.31232,0.19659,0.18218,5
0.06554,0.10154,0.12508,0.13015,0.16844,0.17409,0.20519,0.15582,0.15776,0.20885,0.20343,0.17061,0.1796,15
0.01035,0.01336,0.01071,0.01364,0.05139,0.06182,0.06727,0.03369,0.01408,0.0138,0.019,0.02168,0.03815,19
0.02144,0.04221,0.02833,0.04158,0.39681,0.42581,0.46288,0.24534,0.09017,0.04128,0.06576,0.05366,0.05647,17
0.05247,0.08476,0.10764,0.10893,0.11961,0.109,0.11997,0.08922,0.10511,0.16467,0.16046,0.11996,0.13055,21
0.02484,0.03916,0.07225,0.07919,0.10398,0.10828,0.13607,0.10727,0.10512,0.14605,0.15352,0.13479,0.14271,22
0.05015,0.0761,0.09541,0.09639,0.11029,0.10852,0.12534,0.09593,0.10726,0.16077,0.15809,0.12633,0.1343,21
0.06263,0.08569,0.1035,0.11121,0.15526,0.1843,0.22137,0.16033,0.15426,0.21264,0.22233,0.18793,0.19475,8
0.15478,0.17101,0.16542,0.15233,0.15168,0.11987,0.12336,0.09657,0.10964,0.17828,0.18423,0.16313,0.17069,13
0.06836,0.07567,0.08547,0.0899,0.12017,0.12213,0.1364,0.09337,0.08932,0.1232,0.12986,0.10765,0.12445,9
0.04109,0.04286,0.03761,0.03699,0.09285,0.10683,0.12258,0.07964,0.04656,0.04238,0.05147,0.04563,0.07013,4
0.12468,0.13978,0.1356,0.12454,0.12393,0.09852,0.09888,0.07031,0.07344,0.11659,0.12145,0.10911,0.1219,13
0.02605,0.05832,0.04418,0.05676,0.46282,0.46261,0.49394,0.25557,0.11072,0.05748,0.09249,0.07326,0.08034,19
0.09766,0.1418,0.16369,0.16471,0.20643,0.20687,0.23352,0.17779,0.19351,0.27044,0.25943,0.21218,0.22133,12
0.03852,0.06047,0.10486,0.14323,0.36702,0.34458,0.378,0.19167,0.10477,0.10228,0.11188,0.09244,0.09752,15
0.12938,0.30256,0.40876,0.42373,0.49572,0.45148,0.51435,0.37595,0.43162,0.61796,0.6294,0.52335,0.47969,2
0.20328,0.24935,0.25859,0.24936,0.2776,0.228,0.23219,0.13398,0.09777,0.1174,0.10946,0.09135,0.1005,7
0.05533,0.10156,0.21365,0.24082,0.29665,0.30538,0.38586,0.28579,0.26546,0.33313,0.3652,0.31249,0.30013,24
0.06018,0.10665,0.22864,0.24888,0.28405,0.24448,0.27777,0.1908,0.17504,0.23604,0.21475,0.15741,0.16684,22
0.1541,0.17096,0.16792,0.15346,0.15009,0.11695,0.1191,0.08079,0.08848,0.14502,0.15431,0.1403,0.14935,13
0.0093,0.0071,0.0056,0.00656,0.01257,0.01582,0.01582,0.0113,0.00981,0.01587,0.02004,0.02353,0.03315,1
0.00708,0.00702,0.00598,0.00625,0.01118,0.02233,0.02903,0.02359,0.02001,0.02857,0.03371,0.03329,0.04772,21
0.11614,0.16355,0.18113,0.17855,0.22563,0.23464,0.2653,0.19274,0.21487,0.30002,0.29515,0.21961,0.21546,7
0.04587,0.069,0.1463,0.21059,0.51551,0.43351,0.43531,0.18773,0.08253,0.07352,0.08514,0.07152,0.08679,15
0.19297,0.27068,0.29917,0.29122,0.33168,0.31112,0.3426,0.23607,0.23913,0.30743,0.31244,0.24687,0.23921,7
0.0795,0.14828,0.14664,0.14141,0.32051,0.36857,0.40734,0.26807,0.23708,0.32469,0.29312,0.18064,0.15851,16
0.07935,0.10893,0.12436,0.12951,0.19912,0.23378,0.27303,0.20474,0.21472,0.28946,0.28924,0.23468,0.23203,10
0.1033,0.16271,0.19242,0.19718,0.25542,0.24449,0.27598,0.19664,0.20127,0.27956,0.28067,0.2385,0.24126,20
0.09856,0.14202,0.16037,0.15996,0.19174,0.17487,0.18819,0.13087,0.14467,0.21982,0.21441,0.15279,0.1588,6
0.04745,0.07609,0.09698,0.09647,0.11071,0.10037,0.10906,0.07841,0.08536,0.13016,0.13064,0.10152,0.11205,21
0.41395,0.53158,0.56181,0.53893,0.58129,0.58423,0.69778,0.5109,0.54277,0.82853,0.83006,0.66592,0.67684,5
0.11148,0.14143,0.15479,0.15424,0.18075,0.17152,0.19123,0.13035,0.13869,0.19893,0.19694,0.15129,0.15905,7
0.09281,0.1807,0.24699,0.25748,0.29759,0.28796,0.33086,0.23828,0.2615,0.37322,0.38572,0.32378,0.30976,2
0.0345,0.04435,0.0508,0.05324,0.07353,0.08397,0.09822,0.0785,0.09385,0.15937,0.15984,0.13011,0.12786,3
0.03597,0.08833,0.07341,0.1031,0.48659,0.5168,0.58053,0.34379,0.18165,0.10533,0.15264,0.11878,0.11166,19
0.03035,0.03653,0.04202,0.04371,0.05457,0.06472,0.0777,0.06455,0.0744,0.1171,0.12109,0.10537,0.11385,3
0.18854,0.33886,0.40983,0.41392,0.49813,0.45684,0.50966,0.36621,0.37425,0.51408,0.52118,0.43478,0.43036,2
0.20126,0.32125,0.3986,0.40122,0.4487,0.40569,0.44527,0.30213,0.30524,0.42937,0.43139,0.36434,0.35712,18
0.04433,0.08922,0.06648,0.08055,0.18546,0.30961,0.33904,0.20608,0.19204,0.24411,0.23401,0.12034,0.09349,16
0.07714,0.16623,0.16284,0.18005,0.25399,0.27511,0.31435,0.22494,0.21906,0.31133,0.30871,0.19919,0.16497,16
0.04638,0.08865,0.06569,0.07815,0.18032,0.31124,0.34631,0.21558,0.20865,0.2497,0.23854,0.10917,0.0796,16
0.09193,0.12995,0.14815,0.14279,0.15587,0.13391,0.1395,0.09755,0.11217,0.17605,0.16617,0.11292,0.13163,21
0.04159,0.08574,0.06347,0.07683,0.17397,0.29378,0.32296,0.19841,0.18886,0.24053,0.22899,0.11829,0.09714,16
0.1392,0.16643,0.1689,0.15785,0.15982,0.12573,0.13091,0.09953,0.11132,0.17818,0.18137,0.15663,0.16591,13
0.02393,0.02999,0.03402,0.0364,0.04961,0.06754,0.08906,0.08435,0.10412,0.16781,0.17668,0.1563,0.16797,8
0.02511,0.05705,0.04135,0.05353,0.46582,0.46416,0.49558,0.2551,0.10765,0.05447,0.08911,0.07222,0.07482,19
0.03933,0.06027,0.07993,0.09365,0.16521,0.18932,0.22858,0.16887,0.15818,0.19518,0.19356,0.1637,0.16226,15
0.27107,0.31775,0.32821,0.31437,0.34495,0.36571,0.45466,0.32138,0.31714,0.46374,0.46424,0.39822,0.39973,5
0.08337,0.10516,0.11504,0.1127,0.13015,0.12427,0.13523,0.09366,0.10131,0.15646,0.15552,0.12345,0.1417,1
0.08601,0.11247,0.12316,0.1212,0.13861,0.15373,0.19475,0.15992,0.18748,0.30902,0.32313,0.29402,0.30248,5
0.02298,0.03983,0.03539,0.03984,0.05263,0.06634,0.0713,0.0493,0.04662,0.06738,0.07176,0.06178,0.07092,16
0.01211,0.0255,0.02325,0.03235,0.18215,0.19803,0.22173,0.12535,0.05604,0.03847,0.05201,0.04669,0.05533,17
0.07601,0.08031,0.0806,0.0774,0.08491,0.08718,0.13643,0.14576,0.1034,0.11675,0.09895,0.06513,0.07251,25
0.03702,0.05808,0.07927,0.09611,0.18023,0.19892,0.23517,0.16754,0.14933,0.17828,0.1805,0.15149,0.15254,15
0.0138,0.0114,0.00886,0.0092,0.01765,0.02049,0.02022,0.01461,0.01366,0.02088,0.0249,0.02457,0.04129,1
0.15428,0.15992,0.12145,0.10601,0.144,0.14169,0.14535,0.09728,0.11121,0.15012,0.13706,0.11208,0.12378,11
0.03405,0.08655,0.06648,0.09475,0.51653,0.54758,0.60506,0.34095,0.1603,0.08205,0.12935,0.09866,0.09058,19
0.07579,0.1317,0.2557,0.28683,0.34757,0.34196,0.42979,0.32023,0.32813,0.47234,0.48286,0.41375,0.40028,22
0.06908,0.10122,0.12156,0.12302,0.15244,0.14671,0.16806,0.1264,0.13008,0.17834,0.17792,0.14889,0.15627,12
0.21988,0.30459,0.33299,0.32168,0.35233,0.30786,0.33362,0.23084,0.22441,0.2947,0.29134,0.2329,0.24431,2
0.01609,0.01859,0.03019,0.03234,0.04921,0.05791,0.07153,0.04858,0.03558,0.042,0.0516,0.05092,0.06353,24
0.0203,0.01775,0.01331,0.01238,0.01715,0.02365,0.02655,0.02001,0.02076,0.03234,0.03323,0.03336,0.04921,4
0.07156,0.15082,0.14332,0.16155,0.24037,0.26332,0.30067,0.21314,0.20376,0.29824,0.28539,0.17481,0.15988,16
0.05936,0.10594,0.24816,0.27795,0.33671,0.30926,0.37014,0.28886,0.27524,0.37037,0.31796,0.21419,0.22272,22
0.09121,0.1102,0.11524,0.11467,0.14064,0.13842,0.15457,0.11191,0.12448,0.18518,0.17303,0.14119,0.1539,18
0.09664,0.12519,0.13488,0.13214,0.15616,0.14888,0.16571,0.11792,0.12482,0.18988,0.18711,0.14527,0.14894,1
0.09485,0.09399,0.08781,0.08202,0.08917,0.08257,0.11848,0.12245,0.10893,0.14445,0.12934,0.08326,0.09198,25
0.07292,0.09471,0.11904,0.12506,0.15575,0.15701,0.18616,0.13374,0.13246,0.20272,0.21425,0.18748,0.19636,23
0.13504,0.16413,0.16148,0.15129,0.17215,0.15777,0.16639,0.10918,0.09338,0.12742,0.12997,0.11011,0.12529,5
0.05029,0.0766,0.07263,0.08684,0.15349,0.16884,0.18565,0.12915,0.12462,0.16988,0.16223,0.12454,0.13369,16
0.07836,0.08708,0.09107,0.08814,0.09976,0.09007,0.09654,0.0635,0.05931,0.08691,0.08728,0.08465,0.11581,18
0.0493,0.05081,0.04294,0.03979,0.06795,0.07552,0.08379,0.05609,0.0397,0.04455,0.04982,0.04018,0.06158,4
0.0794,0.10011,0.10652,0.10174,0.10996,0.10475,0.11686,0.07841,0.08253,0.1286,0.12601,0.10048,0.11166,1
0.00675,0.00958,0.00653,0.00944,0.07754,0.08633,0.09368,0.04629,0.01851,0.02096,0.02982,0.03598,0.06287,19
0.05428,0.0626,0.06681,0.06624,0.07704,0.07602,0.08171,0.05935,0.0618,0.09416,0.09578,0.0865,0.1004,1
0.01969,0.04335,0.03547,0.04898,0.36406,0.37253,0.38992,0.16825,0.05915,0.03151,0.04897,0.04384,0.06003,19
0.11877,0.14161,0.13995,0.13468,0.16225,0.15156,0.16234,0.11269,0.11357,0.16296,0.15835,0.13472,0.14552,18
0.04129,0.05978,0.10223,0.14742,0.37438,0.3511,0.37585,0.18397,0.09688,0.08814,0.09791,0.07508,0.09039,15
0.26832,0.35521,0.39076,0.37982,0.41679,0.3711,0.39707,0.25676,0.22248,0.28884,0.25525,0.16985,0.1609,5
0.02794,0.04229,0.05222,0.06426,0.14908,0.19573,0.24499,0.18516,0.15822,0.17469,0.16967,0.13689,0.14085,15
0.07322,0.13629,0.26621,0.29857,0.353,0.33814,0.41655,0.32726,0.34299,0.49635,0.50107,0.42468,0.41748,22
0.04606,0.08072,0.1039,0.10601,0.12894,0.11703,0.12631,0.09362,0.11543,0.18285,0.17565,0.12309,0.13334,21
0.33148,0.40797,0.11923,0.11456,0.13311,0.13119,0.18411,0.16724,0.1502,1.01709,0.22926,0.10015,0.10253,25
0.03046,0.04006,0.10391,0.13034,0.18082,0.22125,0.30054,0.2335,0.21097,0.25797,0.22786,0.13858,0.13038,26
0.08837,0.11104,0.12849,0.13357,0.17842,0.18438,0.20244,0.13783,0.13181,0.18289,0.18976,0.16356,0.16469,8
0.0187,0.02249,0.02075,0.02199,0.04075,0.0451,0.04747,0.03286,0.02575,0.03668,0.04079,0.04072,0.0637,21
0.07541,0.09312,0.0722,0.05117,0.06126,0.06512,0.07978,0.06519,0.07222,0.10563,0.10607,0.08361,0.09678,14
0.06933,0.09655,0.11156,0.1156,0.16075,0.17872,0.21414,0.16386,0.16772,0.22648,0.22961,0.18051,0.18722,20
0.08609,0.13463,0.15817,0.16165,0.2044,0.20495,0.23825,0.18221,0.18165,0.23488,0.2296,0.1939,0.19577,12
0.02141,0.02373,0.02651,0.02876,0.04484,0.05893,0.07708,0.07931,0.11891,0.20349,0.21307,0.18388,0.19188,8
0.53714,0.61039,0.61309,0.57255,0.59663,0.56535,0.65178,0.43537,0.42043,0.61153,0.62775,0.55587,0.55629,5
0.04475,0.05998,0.13643,0.1959,0.42278,0.37311,0.39447,0.17938,0.0834,0.07386,0.08611,0.07234,0.09012,15
0.10508,0.10851,0.09899,0.08925,0.09394,0.07624,0.07659,0.05272,0.05285,0.08105,0.08463,0.07269,0.09019,13
0.03143,0.03494,0.0348,0.03703,0.05286,0.05601,0.06086,0.04503,0.04952,0.07131,0.07031,0.05909,0.08305,7
0.03366,0.06434,0.05344,0.06599,0.37904,0.385,0.40768,0.18693,0.08111,0.05644,0.07694,0.06291,0.08283,19
0.0324,0.04315,0.0918,0.11172,0.16389,0.2026,0.27837,0.21778,0.19389,0.23774,0.22125,0.14768,0.14107,26
0.05473,0.12899,0.08872,0.1078,0.24746,0.40377,0.45888,0.29881,0.26139,0.31184,0.28531,0.13923,0.09889,16
0.10962,0.14287,0.15587,0.15398,0.18357,0.17294,0.192,0.13689,0.14711,0.22453,0.22175,0.17207,0.17617,1
0.47168,0.699,0.74513,0.71548,0.78287,0.69105,0.7493,0.4871,0.38949,0.4682,0.34736,0.21358,0.21351,5
0.13996,0.19999,0.23206,0.23,0.25831,0.23543,0.26346,0.18527,0.18856,0.25652,0.25983,0.20254,0.20616,7
0.07076,0.09307,0.10212,0.10381,0.145,0.16899,0.20088,0.154,0.15951,0.21254,0.21208,0.16873,0.17396,10
0.18542,0.2248,0.23266,0.21864,0.22563,0.21641,0.25502,0.18199,0.17915,0.25545,0.25652,0.2067,0.21424,5
0.11655,0.13849,0.14035,0.13467,0.15887,0.15375,0.16961,0.11642,0.1263,0.19981,0.19197,0.16408,0.17512,18
0.06412,0.07801,0.0883,0.09377,0.14589,0.17448,0.20923,0.14773,0.13815,0.17744,0.17893,0.14982,0.15456,8
0.08975,0.13936,0.16942,0.1722,0.20587,0.19623,0.22048,0.15891,0.19972,0.31779,0.3338,0.2773,0.27645,2
0.16834,0.22295,0.24817,0.24334,0.27049,0.2468,0.27175,0.18055,0.17793,0.25282,0.25595,0.21978,0.23292,7
0.09045,0.12749,0.1426,0.13872,0.16057,0.14302,0.15281,0.10606,0.1177,0.17575,0.17049,0.12318,0.13616,21
0.01696,0.05653,0.03169,0.05431,0.53984,0.54453,0.57364,0.29786,0.11026,0.04791,0.07906,0.06342,0.06157,17
0.06614,0.13036,0.15791,0.19078,0.38208,0.39725,0.4577,0.30635,0.23209,0.23741,0.26072,0.20173,0.19432,2
0.06466,0.13346,0.29856,0.33989,0.41456,0.3904,0.475,0.36208,0.37624,0.54741,0.55289,0.47034,0.457,22
0.03498,0.04761,0.07459,0.0993,0.19818,0.20629,0.2355,0.15232,0.12222,0.14299,0.1461,0.11426,0.12015,15
0.03199,0.03996,0.05741,0.05899,0.07181,0.063,0.06348,0.04133,0.04059,0.06264,0.0617,0.0546,0.07095,22
0.04182,0.0891,0.14296,0.17486,0.27684,0.3225,0.37129,0.23207,0.14724,0.13352,0.14059,0.10808,0.11773,2
0.02325,0.03228,0.02994,0.03216,0.04232,0.04583,0.04776,0.03397,0.03532,0.05496,0.05886,0.05328,0.07022,16
0.01316,0.01544,0.02195,0.04884,0.35499,0.3897,0.42908,0.24964,0.11497,0.06305,0.09248,0.07502,0.08037,17
0.14612,0.15738,0.14742,0.1325,0.13014,0.09573,0.09478,0.079,0.0978,0.1604,0.17105,0.15142,0.16091,13
0.03445,0.0227,0.0125,0.01464,0.0259,0.02494,0.02498,0.01849,0.02073,0.02904,0.03055,0.02789,0.04433,11
0.20679,0.32332,0.38057,0.38644,0.45052,0.42378,0.4727,0.33861,0.35001,0.48011,0.4689,0.34172,0.35909,4
0.05003,0.09418,0.07223,0.08475,0.18714,0.31822,0.35315,0.21953,0.21452,0.27569,0.25813,0.12923,0.09388,16
0.18909,0.20251,0.1899,0.16958,0.16068,0.11956,0.12047,0.0892,0.09733,0.1539,0.15896,0.13364,0.15029,13
0.04119,0.04961,0.0569,0.05998,0.08044,0.09455,0.11065,0.08366,0.09498,0.15418,0.15315,0.12936,0.13947,3
0.09532,0.13627,0.15381,0.15108,0.18084,0.17272,0.19251,0.13739,0.15307,0.2261,0.22181,0.18064,0.19214,6
0.12148,0.14355,0.14783,0.14208,0.15759,0.15217,0.17032,0.12005,0.12315,0.18004,0.17683,0.14528,0.15455,18
0.01366,0.00953,0.00699,0.00732,0.01221,0.01729,0.01683,0.01268,0.01279,0.02127,0.02298,0.02572,0.0416,1
0.0191,0.03699,0.02695,0.03945,0.50424,0.53701,0.57719,0.29675,0.11517,0.05293,0.08295,0.06979,0.06878,17
0.28215,0.33581,0.33353,0.30896,0.32558,0.3334,0.40356,0.28785,0.28424,0.41265,0.40474,0.33685,0.32815,5
0.07337,0.13069,0.26093,0.29134,0.35528,0.31872,0.36649,0.27922,0.29432,0.44318,0.44597,0.38291,0.38064,22
0.07715,0.11202,0.13008,0.13129,0.15785,0.15867,0.18584,0.14441,0.15174,0.21032,0.20309,0.16958,0.18392,12
0.03098,0.03311,0.03425,0.034,0.03898,0.04479,0.05235,0.04117,0.04811,0.07675,0.08326,0.06586,0.08682,6
0.02829,0.03745,0.10413,0.13244,0.18007,0.2203,0.30117,0.23924,0.22678,0.2877,0.26061,0.1652,0.15353,26
0.15077,0.17299,0.16547,0.15127,0.14716,0.10653,0.11579,0.10815,0.1358,0.22358,0.23189,0.19333,0.20436,13
0.18475,0.33227,0.40379,0.40821,0.49665,0.45522,0.50978,0.36665,0.37627,0.51735,0.52337,0.43232,0.43022,2
0.08157,0.12164,0.14577,0.1493,0.18926,0.1954,0.22814,0.1697,0.18215,0.25255,0.24259,0.19783,0.20396,12
0.01614,0.04644,0.03254,0.05347,0.57291,0.59609,0.64152,0.34946,0.13536,0.05912,0.09698,0.07644,0.08029,17
0.20369,0.26581,0.28271,0.27039,0.28429,0.24612,0.26893,0.1877,0.20628,0.30642,0.31648,0.25737,0.25558,7
0.00259,0.0063,0.00367,0.00792,0.04798,0.05377,0.05857,0.03157,0.01308,0.01397,0.01755,0.01948,0.03215,19
0.07561,0.10885,0.10919,0.11997,0.15337,0.14715,0.16351,0.12218,0.14568,0.2232,0.21376,0.17413,0.17782,18
0.04847,0.08994,0.08322,0.09892,0.42695,0.42268,0.44177,0.21971,0.11191,0.08976,0.11408,0.09322,0.10318,19
0.01332,0.03337,0.02683,0.03804,0.26588,0.29644,0.33219,0.16235,0.05386,0.03155,0.04543,0.04323,0.0531,17
0.01612,0.016,0.0144,0.01524,0.03048,0.03528,0.03678,0.02392,0.01547,0.01661,0.02114,0.02214,0.03428,7
0.08115,0.11371,0.13383,0.13521,0.16972,0.1823,0.2139,0.15953,0.17558,0.25677,0.25139,0.20912,0.21114,12
0.03931,0.09476,0.07896,0.11194,0.52549,0.55464,0.62806,0.36451,0.17545,0.09692,0.14623,0.11082,0.10822,19
0.35045,0.42567,0.43391,0.40884,0.4462,0.44488,0.52401,0.36891,0.36259,0.51962,0.53236,0.4654,0.45464,5
0.03,0.0423,0.05224,0.0617,0.12072,0.15328,0.1972,0.15133,0.133,0.14982,0.14724,0.11816,0.12151,15
0.02565,0.03324,0.09925,0.12783,0.18004,0.22217,0.30116,0.23061,0.21278,0.27237,0.24684,0.16065,0.15088,26
0.07885,0.13199,0.26666,0.29764,0.36078,0.36094,0.45314,0.33055,0.31693,0.44739,0.46465,0.40231,0.40627,24
0.49515,0.76734,0.81445,0.78467,0.85122,0.87891,0.95185,0.43089,0.43672,1.01709,0.66128,0.55122,0.53512,5
0.06463,0.10667,0.24256,0.28367,0.38204,0.41191,0.5291,0.41843,0.43892,0.66178,0.66685,0.57816,0.56801,22
0.02962,0.03673,0.04108,0.04395,0.0668,0.07434,0.08577,0.06967,0.0841,0.13981,0.14283,0.11716,0.12045,3
0.07951,0.15073,0.20122,0.22962,0.37957,0.41316,0.47827,0.32108,0.23989,0.23247,0.23287,0.18009,0.17898,2
